,Material Class,,,,"Composition, wt.%",,,,,,,,,,,,,,,,,,,,,,,,,,,Treatment,,,,,,,,,,,Irradiation Conditions,,,,Specimen Dimensions,,,,,,,,,,,Creep properties,,,,,,,,,,,,
Reference,Alloy Group,Alloy Designation,Alloy Grade,Class,Heat,"C, wt.%","Si, wt.%","Mn, wt.%","P, wt.%","S, wt.%","Ni, wt.%","Cr, wt.%","Mo, wt.%","Al, wt.%","N, wt.%","Ti, wt.%","Fe, wt.%","Nb, wt.%","B, wt.%","Cu, wt.%","V, wt.%","Mg, wt.%","Y, wt.%","Zr, wt.%","Zn, wt.%","W, wt.%","Sn, wt.%","Co, wt.%","O, wt.%","Ta, wt.%","H, wt.%",Manufacturing,Treatment,Treatment categories,"Treatment temperature, C","Post treatment temperature, C","Post treatment time, h",Cooling,Finishing process,Microstructure,Morphology,Grain size (μm),Irradiation Dose,Irradiation Temperature,Irradiated Specimen,Irradiation Time (h),Specimen Stock Type,Specimen Shape,Specimen Size,Creep Test Type,Length (mm),Thickness (mm),Fillet radius R (mm),Width (mm),Notch,Aspect ratio (L/w),Aspect ratio (t/w),Creep Test Type,Stress (Mpa),Temperature of Creep Test (C),Creep Rupture Life (h),Minimum Creep Rate (%/h),Strain to Rupture (%),Reduction of Area (%),Time (h),Strain (%),Vacuum,Comments and Notes,Sample Identiefiers,Source
44,Stainless Steel,SS304L,L,,807,0.029,0.5,1.26,0.024,0.023,9.67,18.8,0.2,0,0.021,0.002,69.2753,0.0015,0.0005,0.11,0.012,0,0,0,0,0.02,0.01,0.03,0.01,0.0005,0.0012,,,,,,,,,,,61,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,207,593,143.2,0.15,36.8,34.3,,,,,2694,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304L,L,,807,0.029,0.5,1.26,0.024,0.023,9.67,18.8,0.2,0,0.021,0.002,69.2753,0.0015,0.0005,0.11,0.012,0,0,0,0,0.02,0.01,0.03,0.01,0.0005,0.0012,,,,,,,,,,,61,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,241,593,16.8,1.1,30.1,38.2,,,,,2695,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304L,L,,807,0.029,0.5,1.26,0.024,0.023,9.67,18.8,0.2,0,0.021,0.002,69.2753,0.0015,0.0005,0.11,0.012,0,0,0,0,0.02,0.01,0.03,0.01,0.0005,0.0012,,Reannealed,Thermal Treatment,,1065,0.5,,,,,64,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,207,593,96.4,0.16,39,57.7,,,,,2696,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304L,L,,807,0.029,0.5,1.26,0.024,0.023,9.67,18.8,0.2,0,0.021,0.002,69.2753,0.0015,0.0005,0.11,0.012,0,0,0,0,0.02,0.01,0.03,0.01,0.0005,0.0012,,Reannealed,Thermal Treatment,,1065,0.5,,,,,64,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,241,593,18.1,0.97,37.9,36.2,,,,,2697,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304L,L,,807,0.029,0.5,1.26,0.024,0.023,9.67,18.8,0.2,0,0.021,0.002,69.2753,0.0015,0.0005,0.11,0.012,0,0,0,0,0.02,0.01,0.03,0.01,0.0005,0.0012,,Reannealed,Thermal Treatment,,1065,0.5,,,,,64,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,241,593,35.8,0.7,40.2,46.7,,,,,2698,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304L,L,,807,0.029,0.5,1.26,0.024,0.023,9.67,18.8,0.2,0,0.021,0.002,69.2753,0.0015,0.0005,0.11,0.012,0,0,0,0,0.02,0.01,0.03,0.01,0.0005,0.0012,,,,,,,,,,,61,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,172,649,43.5,0.7,64.6,54.4,,,,,2699,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304L,L,,807,0.029,0.5,1.26,0.024,0.023,9.67,18.8,0.2,0,0.021,0.002,69.2753,0.0015,0.0005,0.11,0.012,0,0,0,0,0.02,0.01,0.03,0.01,0.0005,0.0012,,Reannealed,Thermal Treatment,,1065,0.5,,,,,64,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,172,649,26.8,1.6,54.2,48.4,,,,,2700,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304H,H,,813,0.062,0.48,1.87,0.044,0.004,8.95,17.8,0.32,0,0.033,0.002,70.3722,0.02,0.0003,0,0.022,0,0,0,0,0.02,0,0,0,0.0005,0,,,,,,,,,,,84,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,207,593,2765.6,0.0023,10.7,28.3,,,,,2701,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304H,H,,813,0.062,0.48,1.87,0.044,0.004,8.95,17.8,0.32,0,0.033,0.002,70.3722,0.02,0.0003,0,0.022,0,0,0,0,0.02,0,0,0,0.0005,0,,,,,,,,,,,84,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,241,593,284.2,0.033,19.5,35.7,,,,,2702,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304H,H,,813,0.062,0.48,1.87,0.044,0.004,8.95,17.8,0.32,0,0.033,0.002,70.3722,0.02,0.0003,0,0.022,0,0,0,0,0.02,0,0,0,0.0005,0,,Reannealed,Thermal Treatment,,1065,0.5,,,,,78,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,207,593,2298.8,0.00077,4.9,8.4,,,,,2703,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304H,H,,813,0.062,0.48,1.87,0.044,0.004,8.95,17.8,0.32,0,0.033,0.002,70.3722,0.02,0.0003,0,0.022,0,0,0,0,0.02,0,0,0,0.0005,0,,Reannealed,Thermal Treatment,,1065,0.5,,,,,78,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,241,593,721,0.011,30.3,45.3,,,,,2704,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304H,H,,813,0.062,0.48,1.87,0.044,0.004,8.95,17.8,0.32,0,0.033,0.002,70.3722,0.02,0.0003,0,0.022,0,0,0,0,0.02,0,0,0,0.0005,0,,,,,,,,,,,78,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,172,649,385.9,0.025,25,21.2,,,,,2705,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304H,H,,845,0.057,0.53,0.92,0.023,0.006,9.28,18.4,0.1,0,0.024,0.008,70.3838,0.01,0.0002,0.11,0.05,0,0,0,0,0.007,0.01,0.07,0.0092,0.0005,0.0013,,,,,,,,,,,84,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,317,538,334.9,0.021,16.4,25.4,,,,,2706,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304H,H,,845,0.057,0.53,0.92,0.023,0.006,9.28,18.4,0.1,0,0.024,0.008,70.3838,0.01,0.0002,0.11,0.05,0,0,0,0,0.007,0.01,0.07,0.0092,0.0005,0.0013,,Reannealed,Thermal Treatment,,1065,0.5,,,,,78,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,317,538,420.3,0.016,10.7,27.4,,,,,2707,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304H,H,,845,0.057,0.53,0.92,0.023,0.006,9.28,18.4,0.1,0,0.024,0.008,70.3838,0.01,0.0002,0.11,0.05,0,0,0,0,0.007,0.01,0.07,0.0092,0.0005,0.0013,,,,,,,,,,,84,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,207,593,1459.6,0.0029,26.1,32.3,,,,,2708,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304H,H,,845,0.057,0.53,0.92,0.023,0.006,9.28,18.4,0.1,0,0.024,0.008,70.3838,0.01,0.0002,0.11,0.05,0,0,0,0,0.007,0.01,0.07,0.0092,0.0005,0.0013,,,,,,,,,,,84,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,241,593,247.7,0.048,28,38.6,,,,,2709,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304H,H,,845,0.057,0.53,0.92,0.023,0.006,9.28,18.4,0.1,0,0.024,0.008,70.3838,0.01,0.0002,0.11,0.05,0,0,0,0,0.007,0.01,0.07,0.0092,0.0005,0.0013,,Reannealed,Thermal Treatment,,1065,0.5,,,,,78,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,207,593,1275.4,0.0044,28.8,40,,,,,2710,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304H,H,,845,0.057,0.53,0.92,0.023,0.006,9.28,18.4,0.1,0,0.024,0.008,70.3838,0.01,0.0002,0.11,0.05,0,0,0,0,0.007,0.01,0.07,0.0092,0.0005,0.0013,,Reannealed,Thermal Treatment,,1065,0.5,,,,,78,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,241,593,287,0.035,19.8,30.7,,,,,2711,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304H,H,,845,0.057,0.53,0.92,0.023,0.006,9.28,18.4,0.1,0,0.024,0.008,70.3838,0.01,0.0002,0.11,0.05,0,0,0,0,0.007,0.01,0.07,0.0092,0.0005,0.0013,,,,,,,,,,,84,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,172,649,186.1,0.075,52.9,51.9,,,,,2712,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304H,H,,866,0.044,0.47,1.51,0.023,0.007,8.98,18.5,0.2,0,0.022,0.0005,70.0262,0.001,0.0002,0.13,0.018,0,0,0,0,0.007,0.01,0.04,0.0096,0.0005,0.001,,,,,,,,,,,73,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,207,593,162.3,0.1,44.1,47.3,,,,,2713,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304H,H,,866,0.044,0.47,1.51,0.023,0.007,8.98,18.5,0.2,0,0.022,0.0005,70.0262,0.001,0.0002,0.13,0.018,0,0,0,0,0.007,0.01,0.04,0.0096,0.0005,0.001,,,,,,,,,,,73,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,241,593,33.8,0.7,38.9,43.2,,,,,2714,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304H,H,,866,0.044,0.47,1.51,0.023,0.007,8.98,18.5,0.2,0,0.022,0.0005,70.0262,0.001,0.0002,0.13,0.018,0,0,0,0,0.007,0.01,0.04,0.0096,0.0005,0.001,,Reannealed,Thermal Treatment,,1065,0.5,,,,,103,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,207,593,121,0.17,45.5,54.1,,,,,2715,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304H,H,,866,0.044,0.47,1.51,0.023,0.007,8.98,18.5,0.2,0,0.022,0.0005,70.0262,0.001,0.0002,0.13,0.018,0,0,0,0,0.007,0.01,0.04,0.0096,0.0005,0.001,,Reannealed,Thermal Treatment,,1065,0.5,,,,,103,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,241,593,42.9,0.68,37.5,43.7,,,,,2716,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304H,H,,866,0.044,0.47,1.51,0.023,0.007,8.98,18.5,0.2,0,0.022,0.0005,70.0262,0.001,0.0002,0.13,0.018,0,0,0,0,0.007,0.01,0.04,0.0096,0.0005,0.001,,Reannealed,Thermal Treatment,,1065,0.5,,,,,103,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,241,593,25.2,0.75,36,48.3,,,,,2717,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304H,H,,866,0.044,0.47,1.51,0.023,0.007,8.98,18.5,0.2,0,0.022,0.0005,70.0262,0.001,0.0002,0.13,0.018,0,0,0,0,0.007,0.01,0.04,0.0096,0.0005,0.001,,,,,,,,,,,73,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,172,649,17.8,1.6,17.8,,,,,,2718,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304H,H,,926,0.053,0.68,1.16,0.02,0.025,9.79,19,0.1,0,0.041,0.01,68.87289999999999,0.018,0,0.07,0.05,0,0,0,0,0.03,0.02,0.05,0.0084,0.001,0.0007,,,,,,,,,,,90,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,241,593,332.5,0.035,32.5,12.1,,,,,2719,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304H,H,,926,0.053,0.68,1.16,0.02,0.025,9.79,19,0.1,0,0.041,0.01,68.87289999999999,0.018,0,0.07,0.05,0,0,0,0,0.03,0.02,0.05,0.0084,0.001,0.0007,,Reannealed,Thermal Treatment,,1065,0.5,,,,,94,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,207,593,1817.3,0.0023,7.5,12.1,,,,,2720,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304H,H,,926,0.053,0.68,1.16,0.02,0.025,9.79,19,0.1,0,0.041,0.01,68.87289999999999,0.018,0,0.07,0.05,0,0,0,0,0.03,0.02,0.05,0.0084,0.001,0.0007,,Reannealed,Thermal Treatment,,1065,0.5,,,,,94,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,241,593,2580.2,0.002,20.4,31.7,,,,,2721,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304H,H,,926,0.053,0.68,1.16,0.02,0.025,9.79,19,0.1,0,0.041,0.01,68.87289999999999,0.018,0,0.07,0.05,0,0,0,0,0.03,0.02,0.05,0.0084,0.001,0.0007,,Reannealed,Thermal Treatment,,1065,0.5,,,,,94,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,241,593,639.5,0.015,20,40,,,,,2722,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS304H,H,,926,0.053,0.68,1.16,0.02,0.025,9.79,19,0.1,0,0.041,0.01,68.87289999999999,0.018,0,0.07,0.05,0,0,0,0,0.03,0.02,0.05,0.0084,0.001,0.0007,,,,,,,,,,,90,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,172,649,50.1,0.45,32,34.3,,,,,2723,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS316H,H,,,0.041,0,1.63,0.019,0.013,13.6,17.4,2.2,0,0.021,0.03,64.869,0.002,0.0001,0.1,0.03,0,0,0,0,0.01,0.001,0.03,0.0032,0.0003,0.0004,,Reannealed,Thermal Treatment,,1065,0.5,,,,,14.5,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,276,593,245.1,0.071,44.3,62.4,,,,,2724,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS316H,H,,,0.041,0,1.63,0.019,0.013,13.6,17.4,2.2,0,0.021,0.03,64.869,0.002,0.0001,0.1,0.03,0,0,0,0,0.01,0.001,0.03,0.0032,0.0003,0.0004,,Reannealed,Thermal Treatment,,1065,0.5,,,,,29,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,276,593,220,0.066,36.2,39.1,,,,,2725,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS316H,H,,,0.055,0.55,1.41,0.026,0.012,13.4,17.3,2.4,0,0.053,0.035,64.57740000000001,0.002,0.0002,0.09,0,0,0,0,0,0,0.01,0.07,0.0076,0.001,0.0008,,,,,,,,,,,60,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,241,593,1520.1,0.0076,25.3,38.3,,,,,2726,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS316H,H,,,0.055,0.55,1.41,0.026,0.012,13.4,17.3,2.4,0,0.053,0.035,64.57740000000001,0.002,0.0002,0.09,0,0,0,0,0,0,0.01,0.07,0.0076,0.001,0.0008,,Reannealed,Thermal Treatment,,1065,0.5,,,,,33,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,276,593,163.1,0.068,22.3,26.1,,,,,2727,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS316H,H,,,0.055,0.55,1.41,0.026,0.012,13.4,17.3,2.4,0,0.053,0.035,64.57740000000001,0.002,0.0002,0.09,0,0,0,0,0,0,0.01,0.07,0.0076,0.001,0.0008,,,,,,,,,,,60,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,276,593,149.1,0.059,16.9,27,,,,,2728,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS316H,H,,,0.053,0.6,1.54,0.022,0.015,13.5,16.9,2.5,0,0.074,0.001,64.56745000000001,0.002,5e-05,0.07,0,0,0,0,0,0,0.001,0.15,0.001,0.001,0.0025,,Reannealed,Thermal Treatment,,1065,0.5,,,,,78,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,276,593,186,0.031,9.6,23.8,,,,,2729,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS316H,H,,,0.053,0.6,1.54,0.022,0.015,13.5,16.9,2.5,0,0.074,0.001,64.56745000000001,0.002,5e-05,0.07,0,0,0,0,0,0,0.001,0.15,0.001,0.001,0.0025,,,,,,,,,,,60,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,276,593,142,0.041,10.3,22.5,,,,,2730,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS316H,H,,,0.063,0.72,1.65,0.023,0.024,12.9,16.4,2.2,0,0.042,0.041,65.63560000000001,0.005,0.0002,0.19,0,0,0,0,0,0,0.01,0.08,0.015,0.001,0.0002,,Reannealed,Thermal Treatment,,1065,0.5,,,,,39,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,241,593,465.4,0.008,7.7,15.3,,,,,2731,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS316H,H,,,0.063,0.72,1.65,0.023,0.024,12.9,16.4,2.2,0,0.042,0.041,65.63560000000001,0.005,0.0002,0.19,0,0,0,0,0,0,0.01,0.08,0.015,0.001,0.0002,,,,,,,,,,,34,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,241,593,460.7,0.0074,8.3,14.5,,,,,2732,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS316H,H,,,0.063,0.72,1.65,0.023,0.024,12.9,16.4,2.2,0,0.042,0.041,65.63560000000001,0.005,0.0002,0.19,0,0,0,0,0,0,0.01,0.08,0.015,0.001,0.0002,,Reannealed,Thermal Treatment,,1065,0.5,,,,,39,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,276,593,197.9,0.013,8.3,13.4,,,,,2733,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS316H,H,,,0.063,0.72,1.65,0.023,0.024,12.9,16.4,2.2,0,0.042,0.041,65.63560000000001,0.005,0.0002,0.19,0,0,0,0,0,0,0.01,0.08,0.015,0.001,0.0002,,,,,,,,,,,34,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,276,593,122.8,0.034,7.4,17.4,,,,,2734,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS316H,H,,,0.053,0.55,1.4,0.023,0.007,13.3,17.2,2.2,0,0.079,0.037,64.8129,0.15,0.01,0.13,0,0,0,0,0,0,0.01,0.03,0.0066,0.001,0.0005,,Reannealed,Thermal Treatment,,1065,0.5,,,,,8,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,241,593,5260.2,,3.2,3.4,,,,,2735,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS316H,H,,,0.053,0.55,1.4,0.023,0.007,13.3,17.2,2.2,0,0.079,0.037,64.8129,0.15,0.01,0.13,0,0,0,0,0,0,0.01,0.03,0.0066,0.001,0.0005,,,,,,,,,,,8,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,241,593,1007.4,,0.9,2.5,,,,,2736,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS316H,H,,,0.053,0.55,1.4,0.023,0.007,13.3,17.2,2.2,0,0.079,0.037,64.8129,0.15,0.01,0.13,0,0,0,0,0,0,0.01,0.03,0.0066,0.001,0.0005,,Reannealed,Thermal Treatment,,1065,0.5,,,,,8,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,276,593,3186.4,5e-05,3.7,5.4,,,,,2737,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS316H,H,,,0.053,0.55,1.4,0.023,0.007,13.3,17.2,2.2,0,0.079,0.037,64.8129,0.15,0.01,0.13,0,0,0,0,0,0,0.01,0.03,0.0066,0.001,0.0005,,,,,,,,,,,8,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,276,593,3161.9,0.00064,6.9,7.7,,,,,2738,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS316H,H,,,0.053,0.55,1.4,0.023,0.007,13.3,17.2,2.2,0,0.079,0.037,64.8129,0.15,0.01,0.13,0,0,0,0,0,0,0.01,0.03,0.0066,0.001,0.0005,,,,,,,,,,,8,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,345,593,531.4,0.0011,6.9,12.7,,,,,2739,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS316H,H,,,0.043,0,1.63,0.018,0.014,13.5,17.4,2.2,0,0.021,0.03,64.95929999999998,0.002,0.0001,0.1,0.03,0,0,0,0,0.01,0.003,0.03,0.0088,0.0001,0.0007,,Reannealed,Thermal Treatment,,1065,0.5,,,,,24,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,276,593,250.8,0.073,49.1,60.9,,,,,2740,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS316H,H,,,0.043,0,1.63,0.018,0.014,13.5,17.4,2.2,0,0.021,0.03,64.95929999999998,0.002,0.0001,0.1,0.03,0,0,0,0,0.01,0.003,0.03,0.0088,0.0001,0.0007,,,,,,,,,,,48,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,276,593,89.5,0.12,26,41.5,,,,,2741,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS316L,,,,0.039,0,1.38,0.019,0.014,13.7,17.3,2.2,0,0.019,0.03,65.11959999999999,0.002,0.0001,0.1,0.03,0,0,0,0,0.01,0.003,0.03,0.0036,0.0001,0.0006,,Reannealed,Thermal Treatment,,1065,0.5,,,,,23,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,276,593,195.3,0.099,46.7,71.2,,,,,2742,DOI: https://doi.org/10.1115/1.3454303
44,Stainless Steel,SS316L,,,,0.039,0,1.38,0.019,0.014,13.7,17.3,2.2,0,0.019,0.03,65.11959999999999,0.002,0.0001,0.1,0.03,0,0,0,0,0.01,0.003,0.03,0.0036,0.0001,0.0006,,,,,,,,,,,50,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.8,6.35,,,unnotched,,,,276,593,223.6,0.067,40.4,59.2,,,,,2743,DOI: https://doi.org/10.1115/1.3454303
45,Stainless Steel,SS316H,H,,,0.055,0.57,1.91,0.016,0.016,13.47,16.22,2.34,0.01,0.024,0.01,64.84700000000001,0,0.002,0.23,0.09,0,0,0,0,0,0,0.19,0,0,0,,,,,,,,,,,2,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.36,,,unnotched,,,,241,538,240.3,0.0041,31.3,54,,,,,2744,URL: https://link.springer.com/article/10.1007/BF02648353
45,Stainless Steel,SS316H,H,,,0.055,0.57,1.91,0.016,0.016,13.47,16.22,2.34,0.01,0.024,0.01,64.84700000000001,0,0.002,0.23,0.09,0,0,0,0,0,0,0.19,0,0,0,,,,,,,,,,,2,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.36,,,unnotched,,,,276,593,17.3,0.24,44.6,55.2,,,,,2745,URL: https://link.springer.com/article/10.1007/BF02648353
45,Stainless Steel,SS316H,H,,,0.055,0.57,1.91,0.016,0.016,13.47,16.22,2.34,0.01,0.024,0.01,64.84700000000001,0,0.002,0.23,0.09,0,0,0,0,0,0,0.19,0,0,0,,,,,,,,,,,2,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.36,,,unnotched,,,,241,593,47.1,0.051,34.2,43,,,,,2746,URL: https://link.springer.com/article/10.1007/BF02648353
45,Stainless Steel,SS316H,H,,,0.055,0.57,1.91,0.016,0.016,13.47,16.22,2.34,0.01,0.024,0.01,64.84700000000001,0,0.002,0.23,0.09,0,0,0,0,0,0,0.19,0,0,0,,,,,,,,,,,2,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.36,,,unnotched,,,,241,593,28.1,0.14,34.7,35,,,,,2747,URL: https://link.springer.com/article/10.1007/BF02648353
45,Stainless Steel,SS316H,H,,,0.055,0.57,1.91,0.016,0.016,13.47,16.22,2.34,0.01,0.024,0.01,64.84700000000001,0,0.002,0.23,0.09,0,0,0,0,0,0,0.19,0,0,0,,,,,,,,,,,2,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.36,,,unnotched,,,,241,593,42.1,0.2,36.8,33.5,,,,,2748,URL: https://link.springer.com/article/10.1007/BF02648353
45,Stainless Steel,SS316H,H,,,0.055,0.57,1.91,0.016,0.016,13.47,16.22,2.34,0.01,0.024,0.01,64.84700000000001,0,0.002,0.23,0.09,0,0,0,0,0,0,0.19,0,0,0,,,,,,,,,,,2,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.36,,,unnotched,,,,241,593,14.4,0.13,34.6,36.6,,,,,2749,URL: https://link.springer.com/article/10.1007/BF02648353
45,Stainless Steel,SS316H,H,,,0.055,0.57,1.91,0.016,0.016,13.47,16.22,2.34,0.01,0.024,0.01,64.84700000000001,0,0.002,0.23,0.09,0,0,0,0,0,0,0.19,0,0,0,,,,,,,,,,,2,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.36,,,unnotched,,,,241,593,1.5,1.5,44.9,58.8,,,,,2750,URL: https://link.springer.com/article/10.1007/BF02648353
